date,item_id,store_id,units_sold,prediction,residual,absolute_error,sell_price,price_available,usable_elasticity,elasticity_observations,elasticity_source,recommended_price,recommended_change_pct,expected_demand,expected_revenue,absolute_price_change,current_expected_revenue,expected_revenue_lift,expected_revenue_lift_pct,pricing_action,recommendation_actionable
2016-04-26,FOODS_1_035,CA_1,1,0.894409732897109,0.1055902671028909,0.1055902671028909,2.68,1,-1.0,3.0,Fallback,2.68,0.0,0.894409732897109,2.397018084164252,0.0,2.397018084164252,0.0,0.0,Keep,False
2016-04-26,FOODS_1_036,CA_1,2,2.46104875154185,-0.46104875154185,0.46104875154185,1.78,1,-3.0,4.0,Observed,1.602,-0.1,3.3759242133633056,5.408230589808016,0.1,4.380666777744493,1.0275638120635229,0.23456790123456783,Decrease,True
2016-04-26,FOODS_1_037,CA_1,2,1.7563255305583765,0.2436744694416237,0.2436744694416237,3.48,1,-1.0,3.0,Fallback,3.48,0.0,1.7563255305583765,6.11201284634315,0.0,6.11201284634315,0.0,0.0,Keep,False
2016-04-26,FOODS_1_038,CA_1,0,0.4707464169549432,-0.4707464169549432,0.4707464169549432,9.94,1,-1.0,6.0,Fallback,9.94,0.0,0.4707464169549432,4.679219384532135,0.0,4.679219384532135,0.0,0.0,Keep,False
2016-04-26,FOODS_1_039,CA_1,1,0.6474509800328964,0.3525490199671036,0.3525490199671036,2.48,1,-1.0,0.0,Fallback,2.48,0.0,0.6474509800328964,1.605678430481583,0.0,1.605678430481583,0.0,0.0,Keep,False
2016-04-26,FOODS_1_040,CA_1,0,3.0407902532536824,-3.0407902532536824,3.0407902532536824,1.78,1,-1.5,4.0,Observed,1.602,-0.1,3.5614159581932845,5.705388365025642,0.1,5.412606650791554,0.2927817142340876,0.05409255338945985,Decrease,True
2016-04-26,FOODS_1_041,CA_1,3,0.9608040052875833,2.0391959947124167,2.0391959947124167,2.24,1,-1.0,1.0,Fallback,2.24,0.0,0.9608040052875833,2.1522009718441866,0.0,2.1522009718441866,0.0,0.0,Keep,False
2016-04-26,FOODS_1_042,CA_1,0,2.9011502021641538,-2.9011502021641538,2.9011502021641538,0.98,1,-1.0,0.0,Fallback,0.98,0.0,2.9011502021641538,2.843127198120871,0.0,2.843127198120871,0.0,0.0,Keep,False
2016-04-26,FOODS_1_043,CA_1,5,0.030023764265505,4.969976235734495,4.969976235734495,1.96,1,-3.0,6.0,Observed,1.764,-0.1,0.041184861818251026,0.07265009624739481,0.1,0.0588465779603898,0.01380351828700501,0.23456790123456783,Decrease,True
2016-04-26,FOODS_1_044,CA_1,1,1.0884799389925135,-0.0884799389925137,0.0884799389925137,2.98,1,-1.5,4.0,Observed,2.682,-0.1,1.2748428868953576,3.419128622653349,0.1,3.2436702181976904,0.17545840445565863,0.0540925533894596,Decrease,True
2016-04-26,FOODS_1_045,CA_1,0,2.8042940190621666,-2.8042940190621666,2.8042940190621666,1.78,1,-0.7010690789473721,4.0,Observed,1.9580000000000002,0.1,2.623036984122571,5.135906414911994,0.1,4.991643353930656,0.1442630609813378,0.028900915140048663,Increase,True
2016-04-26,FOODS_1_046,CA_1,7,6.5454019650797655,0.4545980349202345,0.4545980349202345,0.98,1,-1.0,1.0,Fallback,0.98,0.0,6.5454019650797655,6.41449392577817,0.0,6.41449392577817,0.0,0.0,Keep,False
2016-04-26,FOODS_1_047,CA_1,0,0.912801425596866,-0.912801425596866,0.912801425596866,3.54,1,-1.0,2.0,Fallback,3.54,0.0,0.912801425596866,3.2313170466129053,0.0,3.2313170466129053,0.0,0.0,Keep,False
2016-04-26,FOODS_1_048,CA_1,1,0.7288099117365231,0.2711900882634769,0.2711900882634769,5.98,1,-1.0,0.0,Fallback,5.98,0.0,0.7288099117365231,4.3582832721844085,0.0,4.3582832721844085,0.0,0.0,Keep,False
2016-04-26,FOODS_1_049,CA_1,0,0.882365948938465,-0.882365948938465,0.882365948938465,2.24,1,-1.0,6.0,Fallback,2.24,0.0,0.882365948938465,1.9764997256221617,0.0,1.9764997256221617,0.0,0.0,Keep,False
2016-04-26,FOODS_1_050,CA_1,2,1.03080885888818,0.96919114111182,0.96919114111182,5.98,1,-1.0,0.0,Fallback,5.98,0.0,1.03080885888818,6.164236976151317,0.0,6.164236976151317,0.0,0.0,Keep,False
2016-04-26,FOODS_1_051,CA_1,0,0.822272322341077,-0.822272322341077,0.822272322341077,3.87,1,-1.0,0.0,Fallback,3.87,0.0,0.822272322341077,3.1821938874599685,0.0,3.1821938874599685,0.0,0.0,Keep,False
2016-04-26,FOODS_1_052,CA_1,1,2.146254305930743,-1.1462543059307428,1.1462543059307428,0.98,1,-1.0,0.0,Fallback,0.98,0.0,2.146254305930743,2.103329219812128,0.0,2.103329219812128,0.0,0.0,Keep,False
2016-04-26,FOODS_1_053,CA_1,0,0.3379691833405303,-0.3379691833405303,0.3379691833405303,5.14,1,-1.0,5.0,Fallback,5.14,0.0,0.3379691833405303,1.7371616023703256,0.0,1.7371616023703256,0.0,0.0,Keep,False
2016-04-26,FOODS_1_054,CA_1,3,1.985208767286982,1.014791232713018,1.014791232713018,1.98,1,-0.7944444444444431,4.0,Observed,2.178,0.1,1.8404414074449844,4.008481385415176,0.1,3.9307133592282244,0.07776802618695156,0.0197847105804278,Increase,True
2016-04-26,FOODS_1_055,CA_1,3,1.2396361321491265,1.7603638678508735,1.7603638678508735,4.38,1,-3.0,8.0,Observed,3.942,-0.1,1.700461086624316,6.703217603473054,0.1,5.429606258813174,1.27361134465988,0.23456790123456783,Decrease,True
2016-04-26,FOODS_1_056,CA_1,1,0.0223515386893978,0.977648461310602,0.977648461310602,2.24,1,-1.0,0.0,Fallback,2.24,0.0,0.0223515386893978,0.05006744666425108,0.0,0.05006744666425108,0.0,0.0,Keep,False
2016-04-26,FOODS_1_057,CA_1,3,0.0223515386893978,2.977648461310602,2.977648461310602,2.24,1,-1.0,1.0,Fallback,2.24,0.0,0.0223515386893978,0.05006744666425108,0.0,0.05006744666425108,0.0,0.0,Keep,False
2016-04-26,FOODS_1_058,CA_1,0,0.04128737096209,-0.04128737096209,0.04128737096209,1.96,1,-0.5387931034482754,6.0,Observed,2.156,0.1,0.03922068153289332,0.084559789384918,0.1,0.0809232470856964,0.0036365422992215984,0.044938165856970115,Increase,True
2016-04-26,FOODS_1_059,CA_1,0,0.664927984531691,-0.664927984531691,0.664927984531691,4.89,1,-3.0,3.0,Observed,4.401,-0.1,0.9121097181504676,4.014194869580208,0.1,3.2514978443599687,0.762697025220239,0.23456790123456772,Decrease,True
2016-04-26,FOODS_1_060,CA_1,0,1.0146939699946012,-1.0146939699946012,1.0146939699946012,1.68,1,-1.0,0.0,Fallback,1.68,0.0,1.0146939699946012,1.70468586959093,0.0,1.70468586959093,0.0,0.0,Keep,False
2016-04-26,FOODS_1_061,CA_1,1,1.9321189913367247,-0.9321189913367248,0.9321189913367248,2.24,1,-3.0,6.0,Observed,2.0160000000000005,-0.1,2.650368986744477,5.343143877276867,0.1,4.327946540594263,1.0151973366826033,0.2345679012345675,Decrease,True
2016-04-26,FOODS_1_062,CA_1,1,0.9213706482329104,0.0786293517670897,0.0786293517670897,4.27,1,-0.6822368421052607,4.0,Observed,4.697,0.1,0.8633656349154284,4.055228387197767,0.1,3.934252667954527,0.12097571924323969,0.030749351771078966,Increase,True
2016-04-26,FOODS_1_063,CA_1,0,0.8952580124125468,-0.8952580124125468,0.8952580124125468,2.48,1,-1.0,3.0,Fallback,2.48,0.0,0.8952580124125468,2.220239870783116,0.0,2.220239870783116,0.0,0.0,Keep,False
2016-04-26,FOODS_1_064,CA_1,0,0.9671928015882492,-0.9671928015882492,0.9671928015882492,2.68,1,-1.0,2.0,Fallback,2.68,0.0,0.9671928015882492,2.5920767082565077,0.0,2.5920767082565077,0.0,0.0,Keep,False
2016-04-26,FOODS_1_065,CA_1,1,0.7275338800769235,0.2724661199230764,0.2724661199230764,3.54,1,-1.5,4.0,Observed,3.186,-0.1,0.8520978281418059,2.7147836804597936,0.1,2.5754699354723094,0.13931374498748417,0.054092553389459674,Decrease,True
2016-04-26,FOODS_1_066,CA_1,3,1.091302468701986,1.908697531298014,1.908697531298014,1.36,1,-1.0,1.0,Fallback,1.36,0.0,1.091302468701986,1.4841713574347013,0.0,1.4841713574347013,0.0,0.0,Keep,False
2016-04-26,FOODS_1_067,CA_1,10,2.259796775379331,7.740203224620669,7.740203224620669,2.0,1,-1.0,1.0,Fallback,2.0,0.0,2.259796775379331,4.519593550758662,0.0,4.519593550758662,0.0,0.0,Keep,False
2016-04-26,FOODS_1_068,CA_1,1,0.1320861544378809,0.867913845562119,0.867913845562119,3.58,1,-1.0,0.0,Fallback,3.58,0.0,0.1320861544378809,0.47286843288761365,0.0,0.47286843288761365,0.0,0.0,Keep,False
2016-04-26,FOODS_1_069,CA_1,0,0.9861203986362715,-0.9861203986362715,0.9861203986362715,2.68,1,-1.0,2.0,Fallback,2.68,0.0,0.9861203986362715,2.6428026683452077,0.0,2.6428026683452077,0.0,0.0,Keep,False
2016-04-26,FOODS_1_070,CA_1,0,0.6728217714720585,-0.6728217714720585,0.6728217714720585,0.98,1,-1.0,0.0,Fallback,0.98,0.0,0.6728217714720585,0.6593653360426173,0.0,0.6593653360426173,0.0,0.0,Keep,False
2016-04-26,FOODS_1_071,CA_1,0,1.1118463132747558,-1.1118463132747558,1.1118463132747558,2.0,1,-1.0,5.0,Fallback,2.0,0.0,1.1118463132747558,2.2236926265495116,0.0,2.2236926265495116,0.0,0.0,Keep,False
2016-04-26,FOODS_1_072,CA_1,0,0.3318911358629307,-0.3318911358629307,0.3318911358629307,5.28,1,-3.0,3.0,Observed,4.752000000000001,-0.1,0.45526904782294997,2.1634385152546587,0.1,1.752385197356274,0.4110533178983846,0.23456790123456753,Decrease,True
2016-04-26,FOODS_1_073,CA_1,0,0.873199402220805,-0.873199402220805,0.873199402220805,2.12,1,-1.5,8.0,Observed,1.9080000000000001,-0.1,1.022703319450087,1.951317933510766,0.1,1.8511827327081067,0.10013520080265925,0.054092553389459744,Decrease,True
2016-04-26,FOODS_1_074,CA_1,3,1.5007281026527266,1.4992718973472734,1.4992718973472734,2.24,1,-1.0,4.0,Fallback,2.24,0.0,1.5007281026527266,3.361630949942108,0.0,3.361630949942108,0.0,0.0,Keep,False
2016-04-26,FOODS_1_075,CA_1,1,0.6695050930327194,0.3304949069672805,0.3304949069672805,3.54,1,-1.0,0.0,Fallback,3.54,0.0,0.6695050930327194,2.370048029335827,0.0,2.370048029335827,0.0,0.0,Keep,False
2016-04-26,FOODS_1_076,CA_1,2,1.2450532601277733,0.7549467398722267,0.7549467398722267,5.14,1,-1.0,7.0,Fallback,5.14,0.0,1.2450532601277733,6.399573757056754,0.0,6.399573757056754,0.0,0.0,Keep,False
2016-04-26,FOODS_1_077,CA_1,0,0.2969451568325301,-0.2969451568325301,0.2969451568325301,3.28,1,-1.0,2.0,Fallback,3.28,0.0,0.2969451568325301,0.9739801144106986,0.0,0.9739801144106986,0.0,0.0,Keep,False
2016-04-26,FOODS_1_078,CA_1,0,0.5959426321778621,-0.5959426321778621,0.5959426321778621,3.48,1,-1.0,2.0,Fallback,3.48,0.0,0.5959426321778621,2.0738803599789604,0.0,2.0738803599789604,0.0,0.0,Keep,False
2016-04-26,FOODS_1_079,CA_1,0,0.0239115163160108,-0.0239115163160108,0.0239115163160108,4.58,1,-1.0,1.0,Fallback,4.58,0.0,0.0239115163160108,0.10951474472732947,0.0,0.10951474472732947,0.0,0.0,Keep,False
2016-04-26,FOODS_1_080,CA_1,1,0.683270874022928,0.316729125977072,0.316729125977072,7.58,1,-1.0,1.0,Fallback,7.58,0.0,0.683270874022928,5.179193225093794,0.0,5.179193225093794,0.0,0.0,Keep,False
2016-04-26,FOODS_1_081,CA_1,5,0.7991274089378394,4.2008725910621605,4.2008725910621605,5.64,1,-1.0,3.0,Fallback,5.64,0.0,0.7991274089378394,4.507078586409414,0.0,4.507078586409414,0.0,0.0,Keep,False
2016-04-26,FOODS_1_082,CA_1,6,8.324894352846643,-2.324894352846643,2.324894352846643,0.98,1,-1.0,0.0,Fallback,0.98,0.0,8.324894352846643,8.15839646578971,0.0,8.15839646578971,0.0,0.0,Keep,False
2016-04-26,FOODS_1_083,CA_1,5,1.0369066282059944,3.9630933717940056,3.9630933717940056,2.0,1,-1.0,1.0,Fallback,2.0,0.0,1.0369066282059944,2.073813256411989,0.0,2.073813256411989,0.0,0.0,Keep,False
2016-04-26,FOODS_1_084,CA_1,0,0.0239115163160108,-0.0239115163160108,0.0239115163160108,4.58,1,-1.0,2.0,Fallback,4.58,0.0,0.0239115163160108,0.10951474472732947,0.0,0.10951474472732947,0.0,0.0,Keep,False
2016-04-26,FOODS_1_085,CA_1,4,7.984415288421128,-3.984415288421128,3.984415288421128,0.98,1,-1.0,1.0,Fallback,0.98,0.0,7.984415288421128,7.824726982652705,0.0,7.824726982652705,0.0,0.0,Keep,False
2016-04-26,FOODS_1_086,CA_1,0,3.809313060402492,-3.809313060402492,3.809313060402492,1.83,1,-0.9583075335397306,4.0,Observed,1.96725,0.075,3.5542477552068212,6.992093896430619,0.075,6.971042900536561,0.021050995894058566,0.0030197771258068536,Increase,False
2016-04-26,FOODS_1_087,CA_1,2,2.8735311417562333,-0.8735311417562333,0.8735311417562333,5.64,1,-1.0,6.0,Fallback,5.64,0.0,2.8735311417562333,16.206715639505155,0.0,16.206715639505155,0.0,0.0,Keep,False
2016-04-26,FOODS_1_088,CA_1,0,1.075356980354926,-1.075356980354926,1.075356980354926,5.28,1,-1.5,4.0,Observed,4.752000000000001,-0.1,1.2594730946972255,5.985016146001216,0.1,5.6778848562740105,0.3071312897272058,0.054092553389459556,Decrease,True
2016-04-26,FOODS_1_089,CA_1,2,0.7097212911626091,1.2902787088373908,1.2902787088373908,3.48,1,-1.0,0.0,Fallback,3.48,0.0,0.7097212911626091,2.4698300932458794,0.0,2.4698300932458794,0.0,0.0,Keep,False
2016-04-26,FOODS_1_090,CA_1,0,0.8186993037226777,-0.8186993037226777,0.8186993037226777,3.54,1,-1.0,0.0,Fallback,3.54,0.0,0.8186993037226777,2.8981955351782793,0.0,2.8981955351782793,0.0,0.0,Keep,False
2016-04-26,FOODS_1_091,CA_1,0,0.022193246500358,-0.022193246500358,0.022193246500358,2.24,1,-1.0,2.0,Fallback,2.24,0.0,0.022193246500358,0.049712872160801926,0.0,0.049712872160801926,0.0,0.0,Keep,False
2016-04-26,FOODS_1_092,CA_1,0,1.022898983387173,-1.022898983387173,1.022898983387173,1.96,1,-1.0,2.0,Fallback,1.96,0.0,1.022898983387173,2.004882007438859,0.0,2.004882007438859,0.0,0.0,Keep,False
2016-04-26,FOODS_1_093,CA_1,0,0.3182136696422474,-0.3182136696422474,0.3182136696422474,5.64,1,-1.0,3.0,Fallback,5.64,0.0,0.3182136696422474,1.7947250967822752,0.0,1.7947250967822752,0.0,0.0,Keep,False
2016-04-26,FOODS_1_094,CA_1,1,0.8030945137434463,0.1969054862565536,0.1969054862565536,3.54,1,-1.0,5.0,Fallback,3.54,0.0,0.8030945137434463,2.8429545786518,0.0,2.8429545786518,0.0,0.0,Keep,False
2016-04-26,FOODS_1_095,CA_1,0,0.0585886006430833,-0.0585886006430833,0.0585886006430833,3.17,1,-1.0,8.0,Fallback,3.17,0.0,0.0585886006430833,0.18572586403857405,0.0,0.18572586403857405,0.0,0.0,Keep,False
2016-04-26,FOODS_1_096,CA_1,0,0.5761488909180043,-0.5761488909180043,0.5761488909180043,5.74,1,-1.0,10.0,Fallback,5.74,0.0,0.5761488909180043,3.3070946338693443,0.0,3.3070946338693443,0.0,0.0,Keep,False
2016-04-26,FOODS_1_097,CA_1,2,2.013940227089749,-0.0139402270897495,0.0139402270897495,0.98,1,-1.0,0.0,Fallback,0.98,0.0,2.013940227089749,1.973661422547954,0.0,1.973661422547954,0.0,0.0,Keep,False
2016-04-26,FOODS_1_098,CA_1,0,0.1542780850421827,-0.1542780850421827,0.1542780850421827,4.58,1,-3.0,7.0,Observed,4.122,-0.1,0.21162974628557307,0.8723378141891321,0.1,0.7065936294931968,0.16574418469593533,0.23456790123456828,Decrease,True
2016-04-26,FOODS_1_099,CA_1,8,7.544538997437653,0.4554610025623473,0.4554610025623473,0.98,1,-1.0,0.0,Fallback,0.98,0.0,7.544538997437653,7.3936482174888996,0.0,7.3936482174888996,0.0,0.0,Keep,False
2016-04-26,FOODS_1_101,CA_1,0,1.0472044470226936,-1.0472044470226936,1.0472044470226936,2.0,1,-1.0,1.0,Fallback,2.0,0.0,1.0472044470226936,2.094408894045387,0.0,2.094408894045387,0.0,0.0,Keep,False
2016-04-26,FOODS_1_102,CA_1,0,1.0748074044503444,-1.0748074044503444,1.0748074044503444,1.78,1,-1.5,4.0,Observed,1.602,-0.1,1.2588294237321793,2.0166447368189515,0.1,1.9131571799216132,0.10348755689733835,0.054092553389459876,Decrease,True
2016-04-26,FOODS_1_103,CA_1,0,1.2874159694088514,-1.2874159694088514,1.2874159694088514,4.27,1,-1.562199312714777,5.0,Observed,3.8429999999999995,-0.1,1.5177533922763768,5.832726286518115,0.1,5.497266189375795,0.3354600971423203,0.06102307685057019,Decrease,True
2016-04-26,FOODS_1_104,CA_1,1,1.2095273714348385,-0.2095273714348384,0.2095273714348384,3.54,1,-1.0,0.0,Fallback,3.54,0.0,1.2095273714348385,4.281726894879328,0.0,4.281726894879328,0.0,0.0,Keep,False
2016-04-26,FOODS_1_105,CA_1,0,1.3685520587317717,-1.3685520587317717,1.3685520587317717,1.98,1,-1.0,2.0,Fallback,1.98,0.0,1.3685520587317717,2.709733076288908,0.0,2.709733076288908,0.0,0.0,Keep,False
2016-04-26,FOODS_1_106,CA_1,2,1.2687646140456224,0.7312353859543776,0.7312353859543776,3.54,1,-1.5,6.0,Observed,3.186,-0.1,1.4859948129661582,4.73437947411018,0.1,4.491426733721503,0.2429527403886773,0.05409255338945977,Decrease,True
2016-04-26,FOODS_1_107,CA_1,1,0.2993934760301448,0.7006065239698551,0.7006065239698551,4.58,1,-1.0,6.0,Fallback,4.58,0.0,0.2993934760301448,1.3712221202180632,0.0,1.3712221202180632,0.0,0.0,Keep,False
2016-04-26,FOODS_1_108,CA_1,0,1.0874361439470666,-1.0874361439470666,1.0874361439470666,2.5,1,-1.0,0.0,Fallback,2.5,0.0,1.0874361439470666,2.718590359867666,0.0,2.718590359867666,0.0,0.0,Keep,False
2016-04-26,FOODS_1_109,CA_1,0,0.7234356718553392,-0.7234356718553392,0.7234356718553392,2.24,1,-1.0,2.0,Fallback,2.24,0.0,0.7234356718553392,1.62049590495596,0.0,1.62049590495596,0.0,0.0,Keep,False
2016-04-26,FOODS_1_110,CA_1,4,0.0319709861886754,3.968029013811325,3.968029013811325,1.96,1,-3.0,6.0,Observed,1.764,-0.1,0.04385594813261372,0.0773618925059306,0.1,0.06266313292980379,0.014698759576126819,0.23456790123456797,Decrease,True
2016-04-26,FOODS_1_111,CA_1,0,0.4576302041355831,-0.4576302041355831,0.4576302041355831,5.98,1,-1.0,0.0,Fallback,5.98,0.0,0.4576302041355831,2.736628620730787,0.0,2.736628620730787,0.0,0.0,Keep,False
2016-04-26,FOODS_1_112,CA_1,2,1.6865452679280135,0.3134547320719862,0.3134547320719862,1.98,1,-1.0,0.0,Fallback,1.98,0.0,1.6865452679280135,3.3393596304974666,0.0,3.3393596304974666,0.0,0.0,Keep,False
2016-04-26,FOODS_1_113,CA_1,6,1.3745913278680175,4.625408672131982,4.625408672131982,0.98,1,-1.0,0.0,Fallback,0.98,0.0,1.3745913278680175,1.3470995013106573,0.0,1.3470995013106573,0.0,0.0,Keep,False
2016-04-26,FOODS_1_114,CA_1,0,0.4240603931509342,-0.4240603931509342,0.4240603931509342,3.54,1,-1.0,0.0,Fallback,3.54,0.0,0.4240603931509342,1.501173791754307,0.0,1.501173791754307,0.0,0.0,Keep,False
2016-04-26,FOODS_1_115,CA_1,1,0.2457540626062782,0.7542459373937217,0.7542459373937217,3.58,1,-1.0,0.0,Fallback,3.58,0.0,0.2457540626062782,0.8797995441304759,0.0,0.8797995441304759,0.0,0.0,Keep,False
2016-04-26,FOODS_1_116,CA_1,0,1.0508221445133217,-1.0508221445133217,1.0508221445133217,2.68,1,-1.0,2.0,Fallback,2.68,0.0,1.0508221445133217,2.816203347295702,0.0,2.816203347295702,0.0,0.0,Keep,False
2016-04-26,FOODS_1_117,CA_1,1,1.4888818943395292,-0.4888818943395292,0.4888818943395292,2.24,1,-1.0,2.0,Fallback,2.24,0.0,1.4888818943395292,3.335095443320546,0.0,3.335095443320546,0.0,0.0,Keep,False
2016-04-26,FOODS_1_118,CA_1,0,0.9510349941795744,-0.9510349941795744,0.9510349941795744,0.98,1,-1.0,0.0,Fallback,0.98,0.0,0.9510349941795744,0.9320142942959829,0.0,0.9320142942959829,0.0,0.0,Keep,False
2016-04-26,FOODS_1_119,CA_1,0,0.0260724105146174,-0.0260724105146174,0.0260724105146174,3.54,1,-1.0,0.0,Fallback,3.54,0.0,0.0260724105146174,0.0922963332217456,0.0,0.0922963332217456,0.0,0.0,Keep,False
2016-04-26,FOODS_1_120,CA_1,3,0.0421474604966583,2.957852539503341,2.957852539503341,1.96,1,-2.3839285714285703,6.0,Observed,1.764,-0.1,0.05418187142920864,0.09557682120112404,0.1,0.08260902257345028,0.012967798627673763,0.15697799373117732,Decrease,True
2016-04-26,FOODS_1_121,CA_1,1,0.8046587169301377,0.1953412830698623,0.1953412830698623,1.5,1,-1.0,3.0,Fallback,1.5,0.0,0.8046587169301377,1.2069880753952065,0.0,1.2069880753952065,0.0,0.0,Keep,False
2016-04-26,FOODS_1_122,CA_1,0,0.8561099011819806,-0.8561099011819806,0.8561099011819806,1.98,1,-1.0,0.0,Fallback,1.98,0.0,0.8561099011819806,1.6950976043403216,0.0,1.6950976043403216,0.0,0.0,Keep,False
2016-04-26,FOODS_1_123,CA_1,0,0.6605381953132798,-0.6605381953132798,0.6605381953132798,3.54,1,-1.0,1.0,Fallback,3.54,0.0,0.6605381953132798,2.338305211409011,0.0,2.338305211409011,0.0,0.0,Keep,False
2016-04-26,FOODS_1_124,CA_1,2,0.787052026031619,1.212947973968381,1.212947973968381,2.24,1,-1.0,2.0,Fallback,2.24,0.0,0.787052026031619,1.7629965383108266,0.0,1.7629965383108266,0.0,0.0,Keep,False
2016-04-26,FOODS_1_125,CA_1,1,1.0350564792648196,-0.0350564792648195,0.0350564792648195,5.28,1,-1.0,2.0,Fallback,5.28,0.0,1.0350564792648196,5.4650982105182475,0.0,5.4650982105182475,0.0,0.0,Keep,False
2016-04-26,FOODS_1_126,CA_1,0,0.0224367710984531,-0.0224367710984531,0.0224367710984531,2.24,1,-3.0,3.0,Observed,2.0160000000000005,-0.1,0.03077746378388627,0.062047366988314735,0.1,0.05025836726053495,0.011788999727779782,0.23456790123456747,Decrease,True
2016-04-26,FOODS_1_127,CA_1,0,0.760404996979777,-0.760404996979777,0.760404996979777,2.12,1,-1.5,4.0,Observed,1.9080000000000001,-0.1,0.8905969387516862,1.6992589591382175,0.1,1.6120585935971274,0.08720036554109001,0.054092553389459744,Decrease,True
2016-04-26,FOODS_1_128,CA_1,3,0.6634405955533579,2.3365594044466422,2.3365594044466422,4.27,1,-3.0,8.0,Observed,3.8429999999999995,-0.1,0.9100694040512453,3.4973967197689353,0.1,2.8328913430128377,0.6645053767560976,0.23456790123456783,Decrease,True
2016-04-26,FOODS_1_129,CA_1,0,0.8360579190290736,-0.8360579190290736,0.8360579190290736,5.74,1,-1.0,16.0,Fallback,5.74,0.0,0.8360579190290736,4.798972455226882,0.0,4.798972455226882,0.0,0.0,Keep,False
2016-04-26,FOODS_1_130,CA_1,2,1.910220298650824,0.0897797013491763,0.0897797013491763,1.78,1,-1.0,6.0,Fallback,1.78,0.0,1.910220298650824,3.400192131598467,0.0,3.400192131598467,0.0,0.0,Keep,False
2016-04-26,FOODS_1_131,CA_1,1,0.6583051870149214,0.3416948129850786,0.3416948129850786,2.98,1,-1.0,2.0,Fallback,2.98,0.0,0.6583051870149214,1.9617494573044656,0.0,1.9617494573044656,0.0,0.0,Keep,False
2016-04-26,FOODS_1_132,CA_1,0,1.1988736358845034,-1.1988736358845034,1.1988736358845034,1.96,1,-1.0,2.0,Fallback,1.96,0.0,1.1988736358845034,2.3497923263336267,0.0,2.3497923263336267,0.0,0.0,Keep,False
2016-04-26,FOODS_1_133,CA_1,2,0.8192761926946914,1.1807238073053086,1.1807238073053086,3.48,1,-1.4242962962962968,9.0,Observed,3.132,-0.1,0.9519246198704302,2.9814279094341876,0.1,2.851081150577526,0.13034675885666136,0.0457183615521634,Decrease,True
2016-04-26,FOODS_1_134,CA_1,0,0.4736776931879682,-0.4736776931879682,0.4736776931879682,1.98,1,-1.0,0.0,Fallback,1.98,0.0,0.4736776931879682,0.937881832512177,0.0,0.937881832512177,0.0,0.0,Keep,False
2016-04-26,FOODS_1_135,CA_1,1,0.5429900116649484,0.4570099883350516,0.4570099883350516,2.68,1,-3.0,3.0,Observed,2.4120000000000004,-0.1,0.7448422656583651,1.796559544767977,0.1,1.4552132312620618,0.34134631350591516,0.2345679012345675,Decrease,True
2016-04-26,FOODS_1_136,CA_1,0,0.599458282552691,-0.599458282552691,0.599458282552691,4.86,1,-1.0,3.0,Fallback,4.86,0.0,0.599458282552691,2.9133672532060784,0.0,2.9133672532060784,0.0,0.0,Keep,False
2016-04-26,FOODS_1_137,CA_1,0,2.871109066655667,-2.871109066655667,2.871109066655667,2.0,1,-1.0,1.0,Fallback,2.0,0.0,2.871109066655667,5.742218133311334,0.0,5.742218133311334,0.0,0.0,Keep,False
2016-04-26,FOODS_1_138,CA_1,0,0.8393191089899861,-0.8393191089899861,0.8393191089899861,2.68,1,-1.0,1.0,Fallback,2.68,0.0,0.8393191089899861,2.2493752120931627,0.0,2.2493752120931627,0.0,0.0,Keep,False
2016-04-26,FOODS_1_139,CA_1,3,3.148705841610543,-0.1487058416105431,0.1487058416105431,0.98,1,-1.0,0.0,Fallback,0.98,0.0,3.148705841610543,3.085731724778332,0.0,3.085731724778332,0.0,0.0,Keep,False
2016-04-26,FOODS_1_140,CA_1,3,0.6548759871323322,2.345124012867668,2.345124012867668,6.98,1,-1.0,3.0,Fallback,6.98,0.0,0.6548759871323322,4.571034390183679,0.0,4.571034390183679,0.0,0.0,Keep,False
2016-04-26,FOODS_1_141,CA_1,1,0.8451280177770077,0.1548719822229922,0.1548719822229922,3.54,1,-2.5,4.0,Observed,3.186,-0.1,1.0998063582710356,3.5039830574515194,0.1,2.9917531829306077,0.5122298745209117,0.17121394821051075,Decrease,True
2016-04-26,FOODS_1_142,CA_1,1,1.2061635223641105,-0.2061635223641105,0.2061635223641105,1.5,1,-3.0,3.0,Observed,1.35,-0.1,1.654545298167504,2.2336361525261306,0.1,1.8092452835461659,0.4243908689799647,0.23456790123456783,Decrease,True
2016-04-26,FOODS_1_143,CA_1,0,1.3539549376025188,-1.3539549376025188,1.3539549376025188,2.0,1,-1.0,1.0,Fallback,2.0,0.0,1.3539549376025188,2.7079098752050377,0.0,2.7079098752050377,0.0,0.0,Keep,False
2016-04-26,FOODS_1_144,CA_1,0,0.8602144802658118,-0.8602144802658118,0.8602144802658118,6.98,1,-1.0,2.0,Fallback,6.98,0.0,0.8602144802658118,6.004297072255367,0.0,6.004297072255367,0.0,0.0,Keep,False
2016-04-26,FOODS_1_145,CA_1,0,1.4469880538803956,-1.4469880538803956,1.4469880538803956,0.98,1,-1.0,0.0,Fallback,0.98,0.0,1.4469880538803956,1.4180482928027878,0.0,1.4180482928027878,0.0,0.0,Keep,False
